date,crop,market,state,city,price_per_kg,quantity_traded,quality_grade
2023-01-17,Potato,Vashi Market,Maharashtra,Mumbai,22.44,6590,C
2023-01-17,Potato,Yeshwanthpur,Karnataka,Bangalore,22.77,3629,B
2023-01-17,Potato,Ludhiana Mandi,Punjab,Ludhiana,22.33,3473,B
2023-01-17,Potato,Lucknow Mandi,Uttar Pradesh,Lucknow,20.33,3237,A
2023-01-17,Wheat,Azadpur Mandi,Delhi,Delhi,26.77,2342,A
2023-01-17,Wheat,Vashi Market,Maharashtra,Mumbai,26.18,6558,B
2023-01-17,Wheat,Yeshwanthpur,Karnataka,Bangalore,27.31,3151,A
2023-01-17,Wheat,Ludhiana Mandi,Punjab,Ludhiana,22.82,7029,C
2023-01-17,Wheat,Lucknow Mandi,Uttar Pradesh,Lucknow,24.90,7820,C
2023-01-17,Rice,Azadpur Mandi,Delhi,Delhi,28.89,5306,C
2023-01-17,Rice,Vashi Market,Maharashtra,Mumbai,30.66,2641,C
2023-01-17,Rice,Yeshwanthpur,Karnataka,Bangalore,29.82,3454,B
2023-01-17,Rice,Ludhiana Mandi,Punjab,Ludhiana,30.45,4898,C
2023-01-17,Rice,Lucknow Mandi,Uttar Pradesh,Lucknow,30.92,11393,C
2023-01-17,Cotton,Azadpur Mandi,Delhi,Delhi,59.53,4810,A
2023-01-17,Cotton,Vashi Market,Maharashtra,Mumbai,60.68,4873,C
2023-01-17,Cotton,Yeshwanthpur,Karnataka,Bangalore,57.90,11964,A
2023-01-17,Cotton,Ludhiana Mandi,Punjab,Ludhiana,59.50,3894,B
2023-01-17,Cotton,Lucknow Mandi,Uttar Pradesh,Lucknow,56.44,9221,A
2023-01-17,Soybean,Azadpur Mandi,Delhi,Delhi,46.68,6924,B
2023-01-17,Soybean,Vashi Market,Maharashtra,Mumbai,42.66,3728,C
2023-01-17,Soybean,Yeshwanthpur,Karnataka,Bangalore,42.55,2879,A
2023-01-17,Soybean,Ludhiana Mandi,Punjab,Ludhiana,47.33,4769,B
2023-01-17,Soybean,Lucknow Mandi,Uttar Pradesh,Lucknow,42.89,8141,A
2023-01-18,Tomato,Azadpur Mandi,Delhi,Delhi,29.46,11727,A
2023-01-18,Tomato,Vashi Market,Maharashtra,Mumbai,30.56,5724,C
2023-01-18,Tomato,Yeshwanthpur,Karnataka,Bangalore,25.86,9925,C
2023-01-18,Tomato,Ludhiana Mandi,Punjab,Ludhiana,25.91,8727,B
2023-01-18,Tomato,Lucknow Mandi,Uttar Pradesh,Lucknow,30.83,3926,A
2023-01-18,Onion,Azadpur Mandi,Delhi,Delhi,33.35,2789,C
2023-01-18,Onion,Vashi Market,Maharashtra,Mumbai,35.04,11543,B
2023-01-18,Onion,Yeshwanthpur,Karnataka,Bangalore,35.62,6836,A
2023-01-18,Onion,Ludhiana Mandi,Punjab,Ludhiana,38.29,10973,C
2023-01-18,Onion,Lucknow Mandi,Uttar Pradesh,Lucknow,33.52,3300,C
2023-01-18,Potato,Azadpur Mandi,Delhi,Delhi,21.79,2706,B
2023-01-18,Potato,Vashi Market,Maharashtra,Mumbai,19.74,5841,C
2023-01-18,Potato,Yeshwanthpur,Karnataka,Bangalore,19.70,7076,B
2023-01-18,Potato,Ludhiana Mandi,Punjab,Ludhiana,23.22,6230,A
2023-01-18,Potato,Lucknow Mandi,Uttar Pradesh,Lucknow,20.23,8398,C
2023-01-18,Wheat,Azadpur Mandi,Delhi,Delhi,25.27,5541,C
2023-01-18,Wheat,Vashi Market,Maharashtra,Mumbai,22.70,4482,B
2023-01-18,Wheat,Yeshwanthpur,Karnataka,Bangalore,26.11,8625,A
2023-01-18,Wheat,Ludhiana Mandi,Punjab,Ludhiana,24.81,3283,B
2023-01-18,Wheat,Lucknow Mandi,Uttar Pradesh,Lucknow,26.94,4339,B
2023-01-18,Rice,Azadpur Mandi,Delhi,Delhi,33.16,7672,A
2023-01-18,Rice,Vashi Market,Maharashtra,Mumbai,32.41,5578,C
2023-01-18,Rice,Yeshwanthpur,Karnataka,Bangalore,31.00,8157,A
2023-01-18,Rice,Ludhiana Mandi,Punjab,Ludhiana,33.36,4942,C
2023-01-18,Rice,Lucknow Mandi,Uttar Pradesh,Lucknow,32.54,6045,A
2023-01-18,Cotton,Azadpur Mandi,Delhi,Delhi,57.20,4789,C
2023-01-18,Cotton,Vashi Market,Maharashtra,Mumbai,61.29,5121,C
2023-01-18,Cotton,Yeshwanthpur,Karnataka,Bangalore,57.50,6219,A
2023-01-18,Cotton,Ludhiana Mandi,Punjab,Ludhiana,58.14,3557,B
2023-01-18,Cotton,Lucknow Mandi,Uttar Pradesh,Lucknow,60.54,3775,A
2023-01-18,Soybean,Azadpur Mandi,Delhi,Delhi,43.95,6305,B
2023-01-18,Soybean,Vashi Market,Maharashtra,Mumbai,47.70,5677,C
2023-01-18,Soybean,Yeshwanthpur,Karnataka,Bangalore,42.91,7135,A
2023-01-18,Soybean,Ludhiana Mandi,Punjab,Ludhiana,45.91,5797,B
2023-01-18,Soybean,Lucknow Mandi,Uttar Pradesh,Lucknow,43.58,2272,A
2023-01-19,Tomato,Azadpur Mandi,Delhi,Delhi,27.38,11322,B
2023-01-19,Tomato,Vashi Market,Maharashtra,Mumbai,31.55,7067,A
2023-01-19,Tomato,Yeshwanthpur,Karnataka,Bangalore,28.57,5571,A
2023-01-19,Tomato,Ludhiana Mandi,Punjab,Ludhiana,29.82,8059,B
2023-01-19,Tomato,Lucknow Mandi,Uttar Pradesh,Lucknow,30.79,3553,C
2023-01-19,Onion,Azadpur Mandi,Delhi,Delhi,35.20,10253,A
2023-01-19,Onion,Vashi Market,Maharashtra,Mumbai,37.75,6602,B
2023-01-19,Onion,Yeshwanthpur,Karnataka,Bangalore,38.19,5504,A
2023-01-19,Onion,Ludhiana Mandi,Punjab,Ludhiana,36.76,5383,C
2023-01-19,Onion,Lucknow Mandi,Uttar Pradesh,Lucknow,38.51,7820,A
2023-01-19,Potato,Azadpur Mandi,Delhi,Delhi,20.07,7908,C
2023-01-19,Potato,Vashi Market,Maharashtra,Mumbai,24.66,9616,A
2023-01-19,Potato,Yeshwanthpur,Karnataka,Bangalore,18.89,3577,C
2023-01-19,Potato,Ludhiana Mandi,Punjab,Ludhiana,20.31,9799,C
2023-01-19,Potato,Lucknow Mandi,Uttar Pradesh,Lucknow,19.93,4192,C
2023-01-19,Wheat,Azadpur Mandi,Delhi,Delhi,23.40,6877,B
2023-01-19,Wheat,Vashi Market,Maharashtra,Mumbai,26.15,5624,B
2023-01-19,Wheat,Yeshwanthpur,Karnataka,Bangalore,25.06,3440,B
2023-01-19,Wheat,Ludhiana Mandi,Punjab,Ludhiana,27.30,9701,C
2023-01-19,Wheat,Lucknow Mandi,Uttar Pradesh,Lucknow,23.61,11628,C
2023-01-19,Rice,Azadpur Mandi,Delhi,Delhi,33.84,6667,B
2023-01-19,Rice,Vashi Market,Maharashtra,Mumbai,30.43,2452,C
2023-01-19,Rice,Yeshwanthpur,Karnataka,Bangalore,29.99,5306,A
2023-01-19,Rice,Ludhiana Mandi,Punjab,Ludhiana,31.63,9134,C
2023-01-19,Rice,Lucknow Mandi,Uttar Pradesh,Lucknow,29.70,3987,C
2023-01-19,Cotton,Azadpur Mandi,Delhi,Delhi,58.57,4029,A
2023-01-19,Cotton,Vashi Market,Maharashtra,Mumbai,60.54,4029,B
2023-01-19,Cotton,Yeshwanthpur,Karnataka,Bangalore,58.67,4035,C
2023-01-19,Cotton,Ludhiana Mandi,Punjab,Ludhiana,61.56,3130,A
2023-01-19,Cotton,Lucknow Mandi,Uttar Pradesh,Lucknow,58.47,10025,A
2023-01-19,Soybean,Azadpur Mandi,Delhi,Delhi,47.40,2151,C
2023-01-19,Soybean,Vashi Market,Maharashtra,Mumbai,46.16,5093,C
2023-01-19,Soybean,Yeshwanthpur,Karnataka,Bangalore,46.02,2291,A
2023-01-19,Soybean,Ludhiana Mandi,Punjab,Ludhiana,43.86,7134,A
2023-01-19,Soybean,Lucknow Mandi,Uttar Pradesh,Lucknow,48.56,8764,A
2023-01-20,Tomato,Azadpur Mandi,Delhi,Delhi,26.59,2709,B
2023-01-20,Tomato,Vashi Market,Maharashtra,Mumbai,31.01,8022,B
2023-01-20,Tomato,Yeshwanthpur,Karnataka,Bangalore,27.57,5287,C
2023-01-20,Tomato,Ludhiana Mandi,Punjab,Ludhiana,30.66,5299,C
2023-01-20,Tomato,Lucknow Mandi,Uttar Pradesh,Lucknow,26.39,7119,B
2023-01-20,Onion,Azadpur Mandi,Delhi,Delhi,36.40,10229,C
2023-01-20,Onion,Vashi Market,Maharashtra,Mumbai,37.38,5323,A
2023-01-20,Onion,Yeshwanthpur,Karnataka,Bangalore,36.75,2929,C
2023-01-20,Onion,Ludhiana Mandi,Punjab,Ludhiana,36.77,5515,B
2023-01-20,Onion,Lucknow Mandi,Uttar Pradesh,Lucknow,34.81,2378,A
2023-01-20,Potato,Azadpur Mandi,Delhi,Delhi,24.78,8005,C
2023-01-20,Potato,Vashi Market,Maharashtra,Mumbai,20.66,10829,B
2023-01-20,Potato,Yeshwanthpur,Karnataka,Bangalore,23.43,4433,B
2023-01-20,Potato,Ludhiana Mandi,Punjab,Ludhiana,23.59,5612,B
2023-01-20,Potato,Lucknow Mandi,Uttar Pradesh,Lucknow,22.11,2339,C
2023-01-20,Wheat,Azadpur Mandi,Delhi,Delhi,23.80,6452,A
2023-01-20,Wheat,Vashi Market,Maharashtra,Mumbai,27.57,10095,C
2023-01-20,Wheat,Yeshwanthpur,Karnataka,Bangalore,27.44,4253,B
2023-01-20,Wheat,Ludhiana Mandi,Punjab,Ludhiana,23.61,6194,A
2023-01-20,Wheat,Lucknow Mandi,Uttar Pradesh,Lucknow,22.86,10642,B
2023-01-20,Rice,Azadpur Mandi,Delhi,Delhi,32.34,6262,A
2023-01-20,Rice,Vashi Market,Maharashtra,Mumbai,33.47,3234,C
2023-01-20,Rice,Yeshwanthpur,Karnataka,Bangalore,32.15,10911,B
2023-01-20,Rice,Ludhiana Mandi,Punjab,Ludhiana,31.73,7905,B
2023-01-20,Rice,Lucknow Mandi,Uttar Pradesh,Lucknow,34.44,3415,A
2023-01-20,Cotton,Azadpur Mandi,Delhi,Delhi,58.82,7947,B
2023-01-20,Cotton,Vashi Market,Maharashtra,Mumbai,61.04,7947,C
2023-01-20,Cotton,Yeshwanthpur,Karnataka,Bangalore,60.03,3661,C
2023-01-20,Cotton,Ludhiana Mandi,Punjab,Ludhiana,57.82,2788,B
2023-01-20,Cotton,Lucknow Mandi,Uttar Pradesh,Lucknow,61.29,11218,B
2023-01-20,Soybean,Azadpur Mandi,Delhi,Delhi,46.90,7128,B
2023-01-20,Soybean,Vashi Market,Maharashtra,Mumbai,46.00,3899,A
2023-01-20,Soybean,Yeshwanthpur,Karnataka,Bangalore,45.10,2288,C
2023-01-20,Soybean,Ludhiana Mandi,Punjab,Ludhiana,43.49,11135,A
2023-01-20,Soybean,Lucknow Mandi,Uttar Pradesh,Lucknow,48.15,11975,B
2023-01-21,Tomato,Azadpur Mandi,Delhi,Delhi,25.97,4063,B
2023-01-21,Tomato,Vashi Market,Maharashtra,Mumbai,30.33,2750,C
2023-01-21,Tomato,Yeshwanthpur,Karnataka,Bangalore,26.08,5157,B
2023-01-21,Tomato,Ludhiana Mandi,Punjab,Ludhiana,30.84,10220,B
2023-01-21,Tomato,Lucknow Mandi,Uttar Pradesh,Lucknow,28.46,9880,A
2023-01-21,Onion,Azadpur Mandi,Delhi,Delhi,35.13,7897,C
2023-01-21,Onion,Vashi Market,Maharashtra,Mumbai,38.33,8809,A
2023-01-21,Onion,Yeshwanthpur,Karnataka,Bangalore,38.30,8939,A
2023-01-21,Onion,Ludhiana Mandi,Punjab,Ludhiana,38.49,9885,C
2023-01-21,Onion,Lucknow Mandi,Uttar Pradesh,Lucknow,35.78,7210,B
2023-01-21,Potato,Azadpur Mandi,Delhi,Delhi,24.60,10335,C
2023-01-21,Potato,Vashi Market,Maharashtra,Mumbai,19.02,8998,A
2023-01-21,Potato,Yeshwanthpur,Karnataka,Bangalore,24.82,5263,A
2023-01-21,Potato,Ludhiana Mandi,Punjab,Ludhiana,20.72,11635,C
2023-01-21,Potato,Lucknow Mandi,Uttar Pradesh,Lucknow,23.51,11478,A
2023-01-21,Wheat,Azadpur Mandi,Delhi,Delhi,22.20,2287,A
2023-01-21,Wheat,Vashi Market,Maharashtra,Mumbai,25.53,5125,C
2023-01-21,Wheat,Yeshwanthpur,Karnataka,Bangalore,25.88,7844,A
2023-01-21,Wheat,Ludhiana Mandi,Punjab,Ludhiana,26.85,4946,A
2023-01-21,Wheat,Lucknow Mandi,Uttar Pradesh,Lucknow,22.68,11742,A
2023-01-21,Rice,Azadpur Mandi,Delhi,Delhi,32.44,9332,A
2023-01-21,Rice,Vashi Market,Maharashtra,Mumbai,30.59,4492,A
2023-01-21,Rice,Yeshwanthpur,Karnataka,Bangalore,31.59,5370,A
2023-01-21,Rice,Ludhiana Mandi,Punjab,Ludhiana,29.21,4838,A
2023-01-21,Rice,Lucknow Mandi,Uttar Pradesh,Lucknow,30.28,11509,A
2023-01-21,Cotton,Azadpur Mandi,Delhi,Delhi,60.95,5892,C
2023-01-21,Cotton,Vashi Market,Maharashtra,Mumbai,57.92,6317,B
2023-01-21,Cotton,Yeshwanthpur,Karnataka,Bangalore,59.63,9453,C
2023-01-21,Cotton,Ludhiana Mandi,Punjab,Ludhiana,61.40,8178,B
2023-01-21,Cotton,Lucknow Mandi,Uttar Pradesh,Lucknow,59.09,9105,B
2023-01-21,Soybean,Azadpur Mandi,Delhi,Delhi,45.09,8882,B
2023-01-21,Soybean,Vashi Market,Maharashtra,Mumbai,45.89,8373,C
2023-01-21,Soybean,Yeshwanthpur,Karnataka,Bangalore,47.37,11173,A
2023-01-21,Soybean,Ludhiana Mandi,Punjab,Ludhiana,46.11,8819,A
2023-01-21,Soybean,Lucknow Mandi,Uttar Pradesh,Lucknow,43.61,6415,C
2023-01-22,Tomato,Azadpur Mandi,Delhi,Delhi,27.12,7504,C
2023-01-22,Tomato,Vashi Market,Maharashtra,Mumbai,27.68,9495,B
2023-01-22,Tomato,Yeshwanthpur,Karnataka,Bangalore,28.74,7690,B
2023-01-22,Tomato,Ludhiana Mandi,Punjab,Ludhiana,31.20,2049,B
2023-01-22,Tomato,Lucknow Mandi,Uttar Pradesh,Lucknow,26.99,4403,A
2023-01-22,Onion,Azadpur Mandi,Delhi,Delhi,36.56,7070,C
2023-01-22,Onion,Vashi Market,Maharashtra,Mumbai,36.00,2777,C
2023-01-22,Onion,Yeshwanthpur,Karnataka,Bangalore,35.88,11947,B
2023-01-22,Onion,Ludhiana Mandi,Punjab,Ludhiana,35.53,9407,A
2023-01-22,Onion,Lucknow Mandi,Uttar Pradesh,Lucknow,38.59,4440,A
2023-01-22,Potato,Azadpur Mandi,Delhi,Delhi,23.31,4684,C
2023-01-22,Potato,Vashi Market,Maharashtra,Mumbai,20.81,5527,B
2023-01-22,Potato,Yeshwanthpur,Karnataka,Bangalore,21.40,2375,A
2023-01-22,Potato,Ludhiana Mandi,Punjab,Ludhiana,20.78,4140,B
2023-01-22,Potato,Lucknow Mandi,Uttar Pradesh,Lucknow,19.32,11588,A
2023-01-22,Wheat,Azadpur Mandi,Delhi,Delhi,24.72,11304,C
2023-01-22,Wheat,Vashi Market,Maharashtra,Mumbai,27.33,3208,C
2023-01-22,Wheat,Yeshwanthpur,Karnataka,Bangalore,22.75,10952,A
2023-01-22,Wheat,Ludhiana Mandi,Punjab,Ludhiana,26.17,6015,A
2023-01-22,Wheat,Lucknow Mandi,Uttar Pradesh,Lucknow,27.17,7236,C
2023-01-22,Rice,Azadpur Mandi,Delhi,Delhi,30.42,6489,A
2023-01-22,Rice,Vashi Market,Maharashtra,Mumbai,34.74,6923,B
2023-01-22,Rice,Yeshwanthpur,Karnataka,Bangalore,34.10,7671,C
2023-01-22,Rice,Ludhiana Mandi,Punjab,Ludhiana,31.52,4338,C
2023-01-22,Rice,Lucknow Mandi,Uttar Pradesh,Lucknow,34.33,2194,C
2023-01-22,Cotton,Azadpur Mandi,Delhi,Delhi,60.72,4165,B
2023-01-22,Cotton,Vashi Market,Maharashtra,Mumbai,57.59,2281,C
2023-01-22,Cotton,Yeshwanthpur,Karnataka,Bangalore,57.05,3478,B
2023-01-22,Cotton,Ludhiana Mandi,Punjab,Ludhiana,58.78,11000,B
2023-01-22,Cotton,Lucknow Mandi,Uttar Pradesh,Lucknow,61.50,4923,C
2023-01-22,Soybean,Azadpur Mandi,Delhi,Delhi,46.73,5830,A
2023-01-22,Soybean,Vashi Market,Maharashtra,Mumbai,47.27,2359,B
2023-01-22,Soybean,Yeshwanthpur,Karnataka,Bangalore,45.05,8673,C
2023-01-22,Soybean,Ludhiana Mandi,Punjab,Ludhiana,46.25,9695,B
2023-01-22,Soybean,Lucknow Mandi,Uttar Pradesh,Lucknow,44.99,10260,B
2023-01-23,Tomato,Azadpur Mandi,Delhi,Delhi,26.47,5719,B
2023-01-23,Tomato,Vashi Market,Maharashtra,Mumbai,26.72,5199,B
2023-01-23,Tomato,Yeshwanthpur,Karnataka,Bangalore,31.98,8223,C
2023-01-23,Tomato,Ludhiana Mandi,Punjab,Ludhiana,26.27,7756,B
2023-01-23,Tomato,Lucknow Mandi,Uttar Pradesh,Lucknow,28.23,10416,C
2023-01-23,Onion,Azadpur Mandi,Delhi,Delhi,34.06,6686,A
2023-01-23,Onion,Vashi Market,Maharashtra,Mumbai,35.62,9767,B
2023-01-23,Onion,Yeshwanthpur,Karnataka,Bangalore,37.20,6845,A
2023-01-23,Onion,Ludhiana Mandi,Punjab,Ludhiana,35.65,8505,C
2023-01-23,Onion,Lucknow Mandi,Uttar Pradesh,Lucknow,34.57,3806,B
2023-01-23,Potato,Azadpur Mandi,Delhi,Delhi,24.73,8472,A
2023-01-23,Potato,Vashi Market,Maharashtra,Mumbai,23.38,6581,C
2023-01-23,Potato,Yeshwanthpur,Karnataka,Bangalore,23.36,9252,C
2023-01-23,Potato,Ludhiana Mandi,Punjab,Ludhiana,21.51,5680,B
2023-01-23,Potato,Lucknow Mandi,Uttar Pradesh,Lucknow,19.57,3264,A
2023-01-23,Wheat,Azadpur Mandi,Delhi,Delhi,28.00,5215,A
2023-01-23,Wheat,Vashi Market,Maharashtra,Mumbai,26.86,4469,A
2023-01-23,Wheat,Yeshwanthpur,Karnataka,Bangalore,27.23,10463,A
2023-01-23,Wheat,Ludhiana Mandi,Punjab,Ludhiana,28.02,10059,A
2023-01-23,Wheat,Lucknow Mandi,Uttar Pradesh,Lucknow,25.98,7362,C
2023-01-23,Rice,Azadpur Mandi,Delhi,Delhi,34.66,6365,A
2023-01-23,Rice,Vashi Market,Maharashtra,Mumbai,33.32,2773,C
2023-01-23,Rice,Yeshwanthpur,Karnataka,Bangalore,31.76,4019,C
2023-01-23,Rice,Ludhiana Mandi,Punjab,Ludhiana,30.51,10860,B
2023-01-23,Rice,Lucknow Mandi,Uttar Pradesh,Lucknow,31.14,9588,B
2023-01-23,Cotton,Azadpur Mandi,Delhi,Delhi,60.17,7331,C
2023-01-23,Cotton,Vashi Market,Maharashtra,Mumbai,56.30,7447,C
2023-01-23,Cotton,Yeshwanthpur,Karnataka,Bangalore,58.01,10959,A
2023-01-23,Cotton,Ludhiana Mandi,Punjab,Ludhiana,61.42,11601,B
2023-01-23,Cotton,Lucknow Mandi,Uttar Pradesh,Lucknow,57.95,4358,B
2023-01-23,Soybean,Azadpur Mandi,Delhi,Delhi,46.28,5721,B
2023-01-23,Soybean,Vashi Market,Maharashtra,Mumbai,44.03,6723,B
2023-01-23,Soybean,Yeshwanthpur,Karnataka,Bangalore,45.09,11583,C
2023-01-23,Soybean,Ludhiana Mandi,Punjab,Ludhiana,47.21,7036,C
2023-01-23,Soybean,Lucknow Mandi,Uttar Pradesh,Lucknow,45.43,9290,A
2023-01-24,Tomato,Azadpur Mandi,Delhi,Delhi,30.07,5653,C
2023-01-24,Tomato,Vashi Market,Maharashtra,Mumbai,27.39,5716,C
2023-01-24,Tomato,Yeshwanthpur,Karnataka,Bangalore,26.47,6609,A
2023-01-24,Tomato,Ludhiana Mandi,Punjab,Ludhiana,31.73,11328,A
2023-01-24,Tomato,Lucknow Mandi,Uttar Pradesh,Lucknow,28.44,6126,C
2023-01-24,Onion,Azadpur Mandi,Delhi,Delhi,36.23,11483,C
2023-01-24,Onion,Vashi Market,Maharashtra,Mumbai,35.07,7821,C
2023-01-24,Onion,Yeshwanthpur,Karnataka,Bangalore,38.12,2000,A
2023-01-24,Onion,Ludhiana Mandi,Punjab,Ludhiana,37.58,8044,C
2023-01-24,Onion,Lucknow Mandi,Uttar Pradesh,Lucknow,33.60,9931,B
2023-01-24,Potato,Azadpur Mandi,Delhi,Delhi,24.81,3553,B
2023-01-24,Potato,Vashi Market,Maharashtra,Mumbai,23.53,3428,C
2023-01-24,Potato,Yeshwanthpur,Karnataka,Bangalore,21.24,5608,B
2023-01-24,Potato,Ludhiana Mandi,Punjab,Ludhiana,21.41,2504,A
2023-01-24,Potato,Lucknow Mandi,Uttar Pradesh,Lucknow,19.88,11156,C
2023-01-24,Wheat,Azadpur Mandi,Delhi,Delhi,27.07,5473,B
2023-01-24,Wheat,Vashi Market,Maharashtra,Mumbai,25.63,2166,A
2023-01-24,Wheat,Yeshwanthpur,Karnataka,Bangalore,22.95,2545,B
2023-01-24,Wheat,Ludhiana Mandi,Punjab,Ludhiana,25.01,10056,A
2023-01-24,Wheat,Lucknow Mandi,Uttar Pradesh,Lucknow,23.70,3978,B
2023-01-24,Rice,Azadpur Mandi,Delhi,Delhi,30.25,11998,B
2023-01-24,Rice,Vashi Market,Maharashtra,Mumbai,34.34,10268,B
2023-01-24,Rice,Yeshwanthpur,Karnataka,Bangalore,32.26,8619,A
2023-01-24,Rice,Ludhiana Mandi,Punjab,Ludhiana,35.05,6294,C
2023-01-24,Rice,Lucknow Mandi,Uttar Pradesh,Lucknow,29.45,7732,A
2023-01-24,Cotton,Azadpur Mandi,Delhi,Delhi,58.67,6825,A
2023-01-24,Cotton,Vashi Market,Maharashtra,Mumbai,60.96,6835,A
2023-01-24,Cotton,Yeshwanthpur,Karnataka,Bangalore,58.51,10983,C
2023-01-24,Cotton,Ludhiana Mandi,Punjab,Ludhiana,58.80,5168,A
2023-01-24,Cotton,Lucknow Mandi,Uttar Pradesh,Lucknow,56.32,5803,A
2023-01-24,Soybean,Azadpur Mandi,Delhi,Delhi,46.95,5615,B
2023-01-24,Soybean,Vashi Market,Maharashtra,Mumbai,46.23,8081,C
2023-01-24,Soybean,Yeshwanthpur,Karnataka,Bangalore,48.20,6941,A
2023-01-24,Soybean,Ludhiana Mandi,Punjab,Ludhiana,46.52,9120,C
2023-01-24,Soybean,Lucknow Mandi,Uttar Pradesh,Lucknow,47.68,10066,B
2023-01-25,Tomato,Azadpur Mandi,Delhi,Delhi,28.48,9227,B
2023-01-25,Tomato,Vashi Market,Maharashtra,Mumbai,28.01,4230,B
2023-01-25,Tomato,Yeshwanthpur,Karnataka,Bangalore,28.57,3934,B
2023-01-25,Tomato,Ludhiana Mandi,Punjab,Ludhiana,26.67,2075,C
2023-01-25,Tomato,Lucknow Mandi,Uttar Pradesh,Lucknow,26.55,11653,C
2023-01-25,Onion,Azadpur Mandi,Delhi,Delhi,34.19,4720,C
2023-01-25,Onion,Vashi Market,Maharashtra,Mumbai,36.16,9029,C
2023-01-25,Onion,Yeshwanthpur,Karnataka,Bangalore,38.00,5205,C
2023-01-25,Onion,Ludhiana Mandi,Punjab,Ludhiana,36.19,6772,C
2023-01-25,Onion,Lucknow Mandi,Uttar Pradesh,Lucknow,39.00,10964,B
2023-01-25,Potato,Azadpur Mandi,Delhi,Delhi,22.51,4438,A
2023-01-25,Potato,Vashi Market,Maharashtra,Mumbai,24.18,9484,B
2023-01-25,Potato,Yeshwanthpur,Karnataka,Bangalore,22.64,4784,C
2023-01-25,Potato,Ludhiana Mandi,Punjab,Ludhiana,23.38,3954,C
2023-01-25,Potato,Lucknow Mandi,Uttar Pradesh,Lucknow,22.48,2907,A
2023-01-25,Wheat,Azadpur Mandi,Delhi,Delhi,26.32,5293,A
2023-01-25,Wheat,Vashi Market,Maharashtra,Mumbai,25.61,11967,B
2023-01-25,Wheat,Yeshwanthpur,Karnataka,Bangalore,28.11,11814,C
2023-01-25,Wheat,Ludhiana Mandi,Punjab,Ludhiana,25.55,6904,C
2023-01-25,Wheat,Lucknow Mandi,Uttar Pradesh,Lucknow,26.84,2131,A
2023-01-25,Rice,Azadpur Mandi,Delhi,Delhi,35.14,3906,A
2023-01-25,Rice,Vashi Market,Maharashtra,Mumbai,32.55,9182,A
2023-01-25,Rice,Yeshwanthpur,Karnataka,Bangalore,35.06,2232,C
2023-01-25,Rice,Ludhiana Mandi,Punjab,Ludhiana,32.86,7627,B
2023-01-25,Rice,Lucknow Mandi,Uttar Pradesh,Lucknow,31.05,10632,C
2023-01-25,Cotton,Azadpur Mandi,Delhi,Delhi,61.61,3372,A
2023-01-25,Cotton,Vashi Market,Maharashtra,Mumbai,60.35,10744,A
2023-01-25,Cotton,Yeshwanthpur,Karnataka,Bangalore,58.55,8344,C
2023-01-25,Cotton,Ludhiana Mandi,Punjab,Ludhiana,61.63,4193,C
2023-01-25,Cotton,Lucknow Mandi,Uttar Pradesh,Lucknow,61.00,7357,B
2023-01-25,Soybean,Azadpur Mandi,Delhi,Delhi,48.98,9095,C
2023-01-25,Soybean,Vashi Market,Maharashtra,Mumbai,44.21,2493,B
2023-01-25,Soybean,Yeshwanthpur,Karnataka,Bangalore,48.81,4095,A
2023-01-25,Soybean,Ludhiana Mandi,Punjab,Ludhiana,45.34,8048,C
2023-01-25,Soybean,Lucknow Mandi,Uttar Pradesh,Lucknow,43.30,7523,C
2023-01-26,Tomato,Azadpur Mandi,Delhi,Delhi,32.05,10313,C
2023-01-26,Tomato,Vashi Market,Maharashtra,Mumbai,27.82,9937,A
2023-01-26,Tomato,Yeshwanthpur,Karnataka,Bangalore,28.28,8204,B
2023-01-26,Tomato,Ludhiana Mandi,Punjab,Ludhiana,29.66,5160,B
2023-01-26,Tomato,Lucknow Mandi,Uttar Pradesh,Lucknow,27.10,3943,C
2023-01-26,Onion,Azadpur Mandi,Delhi,Delhi,37.71,5340,C
2023-01-26,Onion,Vashi Market,Maharashtra,Mumbai,34.72,6321,A
2023-01-26,Onion,Yeshwanthpur,Karnataka,Bangalore,37.82,11480,A
2023-01-26,Onion,Ludhiana Mandi,Punjab,Ludhiana,37.93,3043,A
2023-01-26,Onion,Lucknow Mandi,Uttar Pradesh,Lucknow,33.85,6548,B
2023-01-26,Potato,Azadpur Mandi,Delhi,Delhi,19.78,10691,C
2023-01-26,Potato,Vashi Market,Maharashtra,Mumbai,22.30,8554,A
2023-01-26,Potato,Yeshwanthpur,Karnataka,Bangalore,21.35,4851,A
2023-01-26,Potato,Ludhiana Mandi,Punjab,Ludhiana,24.97,5668,A
2023-01-26,Potato,Lucknow Mandi,Uttar Pradesh,Lucknow,19.95,5930,B
2023-01-26,Wheat,Azadpur Mandi,Delhi,Delhi,27.49,10260,C
2023-01-26,Wheat,Vashi Market,Maharashtra,Mumbai,25.47,10388,A
2023-01-26,Wheat,Yeshwanthpur,Karnataka,Bangalore,22.41,6005,B
2023-01-26,Wheat,Ludhiana Mandi,Punjab,Ludhiana,23.41,11834,A
2023-01-26,Wheat,Lucknow Mandi,Uttar Pradesh,Lucknow,23.52,6424,A
2023-01-26,Rice,Azadpur Mandi,Delhi,Delhi,32.12,11497,B
2023-01-26,Rice,Vashi Market,Maharashtra,Mumbai,31.02,9050,A
